tweet_text,cyberbullying_type
"We spending less money than you females.Yâ€™all spending so much on makeup and wardrobe just for the gram, and no doubt yâ€™all got the same type of LES lights, and we donâ€™t call females â€œbitchesâ€ out here, that just mad disrespectful.Point is gaming setup wonâ€™t waste our time and",cyberbullying
So done with bitches bro call a gorgeous no Iâ€™m not Call a girl pretty lol Done Iâ€™m just calling them thots from now on like Iâ€™m sick of this shit bruh I tried to be nice These females bout to get treated how treat people in Fortnite bruh,cyberbullying
"Dave Chapelle, in 2017: I'm offensive, if you don't like rape or anti-lgbt jokes go somewhere else&#13;&#13;Louis CK, in 2017: I'm afraid I'm gay",cyberbullying
RT @LeviathanPride Do men pretend to give birth? No? Then women should stop pretending to make a difference in politics.,cyberbullying
@rvikander What's he fighting for? Gays feelings? But cracks jokes about child rape?,cyberbullying
"Says more about you than about them. @WizardryOfOzil I'm not sexist, but a female standup comedian has never successfully made me laugh.",cyberbullying
"Black folks was making racist jokes, everyone was making offense gay jokes, virtually no respect for rape cases anywhere",cyberbullying
"Some gals let their man call them ""my bitch"" but ready for war when they see the word female on the tl",cyberbullying
RT @GlobeAlone: I was sure they'd roll Lynn out like Violet Beauregarde #mkr http://t.co/CE3ohCaWrK,cyberbullying
"We're still two hot young blondes. UMM, really, ending sentence?? #MKR",cyberbullying
"Please women, stay single.@IsaiahMHorton Please women. When you commit to your man, commit to the gym as well. #nosexist #committokitchentoo",cyberbullying
@talisasofie Feminists think hating men is feminism.,cyberbullying
*Insert San Francisco gay rape joke here*,cyberbullying
"Hollywood is burning at this moment. More and more actors are ""coming out as gay"" for trying to rape a 14 year old child, and have ""a different sexuality"" for making jokes about having sex with a dead a child. What had liberalism done to this world....",cyberbullying
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@VandalSavage_: Teanna Trump probably cleaner than most of these twitter hoes but.........,cyberbullying
This is the probably the committee that decides who sells oil to the world. They just gave it a sexier name. 3/4 of these places toss gay people off the tallest building in sight and throw rocks at women for being victim of rape. What a sad joke.,cyberbullying
"@bellpickle (Well, ""lol gay"" humor, anyway. Not so much rape jokes, though I can't really say stuff where rape is the punchline is a joke.)",cyberbullying
"Joey has tweeted jokes about child rape, rape in general and used the n word and his gimmick is based on wrestling fans thinking being gay is funny",cyberbullying
RT @SexyIsntSexist: I smiled at a woman. This means I'm a sexist #PeakFeminism by @@MartinDaubney | via @Telegraph http://t.co/MYV14dRPLS,cyberbullying
"@ladyurbanfox @whedonworship i ship you 2 angry feminazi's together ur hate would b so cute together ""i hate this thing"" ""so do i"" ""omg yas""",cyberbullying
"RT @EmmaKallenbach_: @HarryFremantle @TheJordanDenton it's true, women's sport is awful, it lacks so much quality... I'd rather watch men'sâ€¦",cyberbullying
So itâ€™s ok for a white male senator to call a female colleague a â€œfucking bitchâ€ but a female senator wearing a wig IS A BRIDGE TOO FAR.,cyberbullying
"WATCH: Audience Revolts After Margaret Cho Jokes About Rape, Whites, Gay People http://ift.tt/1PBf3WW (BB)",cyberbullying
RT @LynneMcGranger: #MKR #catchup. Annie you're spirit animal is #crazydame. Kat you're spirit animal is #pieceofwork #justsaying,cyberbullying
Is your â€œstatue of limitationsâ€ comment referring to his recent movie that is basically a feature length gay rape joke? People who are really sorry about making homophobic comments donâ€™t go on to make movies like this.,cyberbullying
#MileyCyrus Miley Cyrus makes date rape joke: â€˜Everyoneâ€™s a little bit gayâ€¦ all it takes is one cocktailâ€™ http://ift.tt/RHGQPx,cyberbullying
"Girl's don't have to shave, being gay isn't a choice, being sexist is stupid, being racist is pointless, and rape isn't funny. Wake up!",cyberbullying
"Whether it's a guy using ""gay"" as a negative, making rape jokes, talking over a woman, or any other myriad of toxic behaviour and social currency, you can start by not laughing or joining in, or by actually saying ""#NotCoolMan"" and letting them know where you stand.",cyberbullying
"RT @Shermertron: @HumanistFury @MT8_9 @jennykutner I love how a journalist blocked me (ostensibly us) for criticizing her ""journalism.""",cyberbullying
RT @sharkYObitch I'm not sexist but right now I hate girls !!!!,cyberbullying
"I don't care what country you come from as long as you are willing to assimilate into American culture. Maybe in whatever shithole country Ted came from, what he said is acceptable, but in America, you better not call a female co-worker a ""Fucking bitch""",cyberbullying
Do you the definition of a woman. It means an a adult woman. So you calling a 15 year old little girl is beyond me and Iâ€™m talking about the dude as well how are u gonna put words into this man mouth and tell him whatâ€™s he meant to call yâ€™all was a bitch bc he used female...,cyberbullying
"This guy is a pansy I mean did he not fight DiMaggio I don't get it , sounds like a joke. So he just stayed there and let himself get raped. One of the old gay sayings you can't rape the willing..",cyberbullying
"@ZariaVonMars mongering. The ignorance the abortion / gay / rape ""jokes"" the subjugation of women and idolizing ignorance and depravity. I",cyberbullying
things that AREN'T jokes - rape - sexism - racism - suicide - self harm - gay as an insult - mental illness,cyberbullying
Feminazi Blog Reminds Liberals Today Is â€œNational Day of Appreciation for Abortion Providersâ€â€¦ http://t.co/73mdNB5ztI,cyberbullying
The past actions established his pattern of behavior. When he fired Amorosa a female he called of low intelligence a dog! When call black player Sons of Bitches. When called called Colin Powell overrated. Shall I go on. He is racist and sexist.,cyberbullying
"Very healthy and very normal to call a female colleagueâ€”30 years younger than you and who you've never spoken to beforeâ€”a ""fucking bitch"" because you disagree with her assertion that economic hardship is connected to crime.",cyberbullying
"So race jokes, rape jokes, sex jokes, jokes about death ect ect are all ok but gay jokes arenâ€™t cool. We are so soft man",cyberbullying
I remember when I used to say youre gay as an insult and use rape joke middle school obby was not pretty,cyberbullying
"and he used gay as an insult and made rape jokes,, yikes",cyberbullying
"A woman asked Dr. Gay about how to talk to men about rape, i.e. why rape jokes do harm. Dr. Gay explained itâ€™s not her burden to teach men. Rape culture wonâ€™t die unless men challenge other men. Not just on SV but everyday microaggressionsâ€”from jokes to marginalizing comments.",cyberbullying
"Sudeep, did she invite him though? No right? Why are you getting worded up? You're okay with Parvesh Verma cause he speaks against Muslims but against an idiot like Imam because he called for chakka jam?",cyberbullying
@discerningmumin Islam has never been a resistance to oppression. It has always been source of oppression to both believers and non believer,cyberbullying
"Boy, your comment about Journalists wanting to keep churches closed is beneath you. As a Christian woman and human being your bosses filth is brushing off on you. Not at all unbiased and a down right lie. SHAME ON YOU.",cyberbullying
@ShashiTharoor @INCIndia Hindus were and are getting killed by Muslims terriorists in Kashmir. Congress mukt bharat will certainly happen if congressmen like you donâ€™t change their idealogies and keep sounding like idiots. You actually donâ€™t need enemies.,cyberbullying
"White supremicists? How many do you know? There a few idiots in all races. Where is anti-semitism coming from? Dems, BLM, Antifa, Muslims. You wonâ€™t appease them by throwing white supremacy. They hate you &amp; want to destroy Israel &amp; all Jews &amp; you know it.",cyberbullying
Urban naxal and a jihadi TT gang put together..wen more than 95% ot the population are happy to be united as one nation inspite of their diversity...who the F are u to preach otherwise..ur just a petty muslim activist...or should i say ground operative for Islamic Terrorism,cyberbullying
@OneLegSandpiper @DblBlackDs So what is to blame for the more than 100 Islamist terrorists organizations? The Book of Mormon?,cyberbullying
"It's not bjp, it's about you guys always support bad Muslims which makes you bad too, stop supporting those idiots..Hindus never do that..!!",cyberbullying
"@PetaIndia @peta IDIOTS, Rakshabandhan is a Hindu festival, and Hindus by their nature protect COWS! If you have guts put same poster and Tweet, for any Muslim festival! Now shut the f..k up and get lost",cyberbullying
But I think junk that u r born through Halala pl check Ur DNA bcz u people marry Ur chacheri mamaeri phuphurei sister how can u mentain this is ur actual face &amp; lastly the result is HALALAA . Abdul am I right HV u guts to say anything about Islamic Terrorism no bcz they r Ur com,cyberbullying
"@SecPompeo We did not say ""Let's make the white palace a mosque"", ""Let's open Hagia Sophia for the worship of the Muslims"". +++ we didn't ask you, pompeo. Or against your will understand that the old Turkey, or we (like an idiot teaches) will teach.",cyberbullying
What has happened to NYC.. it is not a Muslim stronghold. Have you forgotten 9-11 And who attacked u.s. idiot bush and the muslim Obama nation,cyberbullying
The Muslim Brotherhood President of Egypt was removed in 2013 by Obama... You guys are idiots.,cyberbullying
To RESTRICT Jihadis-Terrorists CONSPIRING Ghazwa-e-Hind Dar-ul-Harb JIHAD against Hindus-Hindutva-Hindusthan-Humanity&gt; their r RAKSHAK Hindus-Hindusthanis to PROTECT Maa Bharati BUT always backstabbed by Aalsi-Laalchi-Secular-Ignorant-Selfish HINDUS&gt;Before JIHADIS&gt;ELIMINATE them,cyberbullying
"Pence is a clear example of radical right wing hypocrisy! Not to mention support of illegal, unethical action by such a so-called Christian!",cyberbullying
"You should visit a Muslim country and see how WOKE they are, right before you're beheaded like the 2 British girl idiots who thought vacationing in Morocco was a ""good idea"". Don't be Blonde, err I mean stupid.",cyberbullying
